tweet_id,created_at,favorite_count,retweet_count,timestamp,name,rating,dog_stage
696405997980676096,2016-02-07 18:51:43,3384,1217,2016-02-07 18:51:43,Berb,0.7,
695816827381944320,2016-02-06 03:50:33,3163,1247,2016-02-06 03:50:33,,1.1,
695794761660297217,2016-02-06 02:22:53,3354,840,2016-02-06 02:22:53,Wyatt,1.3,
695767669421768709,2016-02-06 00:35:13,1967,798,2016-02-06 00:35:13,,1.3,
695629776980148225,2016-02-05 15:27:17,4803,2245,2016-02-05 15:27:17,Calvin,0.8,
695446424020918272,2016-02-05 03:18:42,4591,1940,2016-02-05 03:18:42,,1.2,
695409464418041856,2016-02-05 00:51:51,9084,3821,2016-02-05 00:51:51,Bob,1.0,
695314793360662529,2016-02-04 18:35:39,3831,1575,2016-02-04 18:35:39,Colin,1.0,
695095422348574720,2016-02-04 04:03:57,2784,658,2016-02-04 04:03:57,Just,1.2,pupper
695074328191332352,2016-02-04 02:40:08,2994,1182,2016-02-04 02:40:08,Lorenzo,1.1,pupper
695064344191721472,2016-02-04 02:00:27,1690,641,2016-02-04 02:00:27,,0.4,
695051054296211456,2016-02-04 01:07:39,2807,841,2016-02-04 01:07:39,Brian,0.6,
694905863685980160,2016-02-03 15:30:43,2901,1001,2016-02-03 15:30:43,Archie,1.0,
694669722378485760,2016-02-02 23:52:22,37583,15475,2016-02-02 23:52:22,Phil,1.2,
694356675654983680,2016-02-02 03:08:26,1584,311,2016-02-02 03:08:26,,1.0,pupper
694352839993344000,2016-02-02 02:53:12,2143,665,2016-02-02 02:53:12,Oliviér,1.0,
694329668942569472,2016-02-02 01:21:07,2113,537,2016-02-02 01:21:07,Grady,0.9,pupper
694206574471057408,2016-02-01 17:11:59,4404,2171,2016-02-01 17:11:59,,1.0,
694183373896572928,2016-02-01 15:39:48,3100,995,2016-02-01 15:39:48,Lola,0.9,
694001791655137281,2016-02-01 03:38:15,3569,1105,2016-02-01 03:38:15,Chester,1.1,
693942351086120961,2016-01-31 23:42:03,1823,395,2016-01-31 23:42:03,Kobe,1.0,
693647888581312512,2016-01-31 04:11:58,2840,635,2016-01-31 04:11:58,,0.7,
693642232151285760,2016-01-31 03:49:30,2669,445,2016-01-31 03:49:30,Freddery,0.9,
693629975228977152,2016-01-31 03:00:47,2583,855,2016-01-31 03:00:47,,1.2,pupper
693622659251335168,2016-01-31 02:31:43,1626,397,2016-01-31 02:31:43,,1.0,
693590843962331137,2016-01-31 00:25:18,5330,2113,2016-01-31 00:25:18,Phil,0.3,pupper
693486665285931008,2016-01-30 17:31:20,1873,675,2016-01-30 17:31:20,Lincoln,1.1,
693280720173801472,2016-01-30 03:52:58,3541,1326,2016-01-30 03:52:58,Sadie,1.0,
693262851218264065,2016-01-30 02:41:58,2347,535,2016-01-30 02:41:58,,1.1,pupper
693231807727280129,2016-01-30 00:38:37,3011,786,2016-01-30 00:38:37,Bodie,0.9,
693155686491000832,2016-01-29 19:36:08,8296,3419,2016-01-29 19:36:08,Dunkin,1.2,
693109034023534592,2016-01-29 16:30:45,1809,658,2016-01-29 16:30:45,,1.1,
693095443459342336,2016-01-29 15:36:45,1974,495,2016-01-29 15:36:45,Milo,1.0,pupper
692919143163629568,2016-01-29 03:56:12,2815,799,2016-01-29 03:56:12,,0.9,
692905862751522816,2016-01-29 03:03:25,2561,940,2016-01-29 03:03:25,Wally,1.0,pupper
692901601640583168,2016-01-29 02:46:29,1882,649,2016-01-29 02:46:29,,1.0,
692894228850999298,2016-01-29 02:17:12,2400,866,2016-01-29 02:17:12,Tupawc,1.0,
692828166163931137,2016-01-28 21:54:41,3030,943,2016-01-28 21:54:41,,1.2,pupper
692752401762250755,2016-01-28 16:53:37,7184,3885,2016-01-28 16:53:37,,1.3,pupper
692568918515392513,2016-01-28 04:44:32,4567,1646,2016-01-28 04:44:32,Chester,1.2,
692535307825213440,2016-01-28 02:30:58,3363,1452,2016-01-28 02:30:58,Amber,1.0,
692530551048294401,2016-01-28 02:12:04,1938,449,2016-01-28 02:12:04,Cody,1.0,
692417313023332352,2016-01-27 18:42:06,9818,3715,2016-01-27 18:42:06,Herschel,0.7,pupper
692187005137076224,2016-01-27 03:26:56,2657,876,2016-01-27 03:26:56,None,1.2,
692158366030913536,2016-01-27 01:33:08,2265,849,2016-01-27 01:33:08,Edgar,1.0,
692142790915014657,2016-01-27 00:31:15,1727,421,2016-01-27 00:31:15,,1.3,
692017291282812928,2016-01-26 16:12:33,3016,1019,2016-01-26 16:12:33,Kingsley,0.9,
691820333922455552,2016-01-26 03:09:55,4160,1773,2016-01-26 03:09:55,Brockly,0.8,
691756958957883396,2016-01-25 22:58:05,3043,1095,2016-01-25 22:58:05,,1.0,
691675652215414786,2016-01-25 17:35:00,2049,544,2016-01-25 17:35:00,Richie,1.0,
691483041324204033,2016-01-25 04:49:38,2497,606,2016-01-25 04:49:38,,0.5,
691459709405118465,2016-01-25 03:16:56,4279,1235,2016-01-25 03:16:56,Leo,1.2,
691444869282295808,2016-01-25 02:17:57,2794,908,2016-01-25 02:17:57,Bailey,1.2,
691416866452082688,2016-01-25 00:26:41,20344,8189,2016-01-25 00:26:41,,1.3,
691321916024623104,2016-01-24 18:09:23,2705,707,2016-01-24 18:09:23,Molly,1.1,
691096613310316544,2016-01-24 03:14:07,3119,952,2016-01-24 03:14:07,,1.1,
691090071332753408,2016-01-24 02:48:07,1798,359,2016-01-24 02:48:07,,1.2,
690959652130045952,2016-01-23 18:09:53,3777,1344,2016-01-23 18:09:53,,1.1,
690938899477221376,2016-01-23 16:47:25,4355,2133,2016-01-23 16:47:25,,1.0,
690932576555528194,2016-01-23 16:22:17,3461,1095,2016-01-23 16:22:17,Buddy,1.2,
690735892932222976,2016-01-23 03:20:44,3983,1371,2016-01-23 03:20:44,Peaches,1.3,
690728923253055490,2016-01-23 02:53:03,2287,553,2016-01-23 02:53:03,Vinscent,0.8,
690690673629138944,2016-01-23 00:21:03,2450,855,2016-01-23 00:21:03,Cedrick,1.0,
690649993829576704,2016-01-22 21:39:24,1377,300,2016-01-22 21:39:24,Hazel,1.1,
690597161306841088,2016-01-22 18:09:28,2069,646,2016-01-22 18:09:28,Lolo,1.1,
690400367696297985,2016-01-22 05:07:29,1972,485,2016-01-22 05:07:29,Eriq,1.0,
690374419777196032,2016-01-22 03:24:22,3437,922,2016-01-22 03:24:22,Phred,1.1,
690360449368465409,2016-01-22 02:28:52,2781,955,2016-01-22 02:28:52,None,0.9,
690248561355657216,2016-01-21 19:04:15,1774,438,2016-01-21 19:04:15,Maxwell,1.1,
690021994562220032,2016-01-21 04:03:58,2940,1107,2016-01-21 04:03:58,Geoff,1.0,
690015576308211712,2016-01-21 03:38:27,2649,792,2016-01-21 03:38:27,,1.2,pupper
690005060500217858,2016-01-21 02:56:40,3862,1806,2016-01-21 02:56:40,,1.0,
689999384604450816,2016-01-21 02:34:07,1503,400,2016-01-21 02:34:07,Covach,1.0,
689977555533848577,2016-01-21 01:07:23,1444,478,2016-01-21 01:07:23,,1.2,
689905486972461056,2016-01-20 20:21:00,2561,742,2016-01-20 20:21:00,Gizmo,1.1,pupper
689877686181715968,2016-01-20 18:30:32,3185,1267,2016-01-20 18:30:32,Durg,0.9,
689835978131935233,2016-01-20 15:44:48,2277,808,2016-01-20 15:44:48,Fynn,1.1,
689661964914655233,2016-01-20 04:13:20,3365,997,2016-01-20 04:13:20,Luca,1.2,
689659372465688576,2016-01-20 04:03:02,10910,4156,2016-01-20 04:03:02,Ricky,0.8,
689623661272240129,2016-01-20 01:41:08,2355,691,2016-01-20 01:41:08,Lucy,1.0,pupper
689599056876867584,2016-01-20 00:03:21,12246,5924,2016-01-20 00:03:21,,1.1,
689557536375177216,2016-01-19 21:18:22,2159,494,2016-01-19 21:18:22,,1.2,
689517482558820352,2016-01-19 18:39:13,3570,1530,2016-01-19 18:39:13,Carl,1.2,
689289219123089408,2016-01-19 03:32:10,2373,1000,2016-01-19 03:32:10,,1.3,
689283819090870273,2016-01-19 03:10:43,3461,1185,2016-01-19 03:10:43,Chipson,0.9,
689280876073582592,2016-01-19 02:59:01,2101,770,2016-01-19 02:59:01,Herald,1.0,
689275259254616065,2016-01-19 02:36:42,1218,263,2016-01-19 02:36:42,Lucky,1.0,
689154315265683456,2016-01-18 18:36:07,3227,1075,2016-01-18 18:36:07,,0.9,
689143371370250240,2016-01-18 17:52:38,2129,552,2016-01-18 17:52:38,Trip,1.0,pupper
688916208532455424,2016-01-18 02:49:58,2870,933,2016-01-18 02:49:58,,1.1,pupper
688908934925697024,2016-01-18 02:21:04,2230,826,2016-01-18 02:21:04,Clarence,0.8,
688898160958271489,2016-01-18 01:38:15,2217,845,2016-01-18 01:38:15,,1.0,
688894073864884227,2016-01-18 01:22:00,2351,742,2016-01-18 01:22:00,Hamrick,0.7,pupper
688828561667567616,2016-01-17 21:01:41,1459,398,2016-01-17 21:01:41,Brad,0.9,
688804835492233216,2016-01-17 19:27:24,1010,209,2016-01-17 19:27:24,,1.2,
688789766343622656,2016-01-17 18:27:32,2337,714,2016-01-17 18:27:32,Pubert,0.8,
688547210804498433,2016-01-17 02:23:42,2750,756,2016-01-17 02:23:42,Frönq,0.9,
688519176466644993,2016-01-17 00:32:18,2436,788,2016-01-17 00:32:18,,1.2,pupper
688385280030670848,2016-01-16 15:40:14,9779,4776,2016-01-16 15:40:14,Louis,1.2,
688211956440801280,2016-01-16 04:11:31,2346,895,2016-01-16 04:11:31,Derby,1.3,
688179443353796608,2016-01-16 02:02:19,2228,629,2016-01-16 02:02:19,Lizzie,1.0,pupper
688116655151435777,2016-01-15 21:52:49,2973,839,2016-01-15 21:52:49,,1.0,
688064179421470721,2016-01-15 18:24:18,1817,386,2016-01-15 18:24:18,Kilo,1.1,
687826841265172480,2016-01-15 02:41:12,2882,1208,2016-01-15 02:41:12,Louis,1.2,
687818504314159109,2016-01-15 02:08:05,2637,1015,2016-01-15 02:08:05,,1.2,pupper
687807801670897665,2016-01-15 01:25:33,2520,754,2016-01-15 01:25:33,Trooper,1.1,
687704180304273409,2016-01-14 18:33:48,2568,897,2016-01-14 18:33:48,Blakely,0.9,pupper
687664829264453632,2016-01-14 15:57:26,2043,548,2016-01-14 15:57:26,Opal,1.1,
687494652870668288,2016-01-14 04:41:12,2013,614,2016-01-14 04:41:12,Marq,0.7,
687480748861947905,2016-01-14 03:45:57,1683,261,2016-01-14 03:45:57,,1.2,
687476254459715584,2016-01-14 03:28:06,2078,572,2016-01-14 03:28:06,Curtis,1.1,pupper
687460506001633280,2016-01-14 02:25:31,2158,584,2016-01-14 02:25:31,Kramer,1.0,
687317306314240000,2016-01-13 16:56:30,21163,9807,2016-01-13 16:56:30,Tyrone,1.1,
687312378585812992,2016-01-13 16:36:55,4592,2032,2016-01-13 16:36:55,,0.7,pupper
687127927494963200,2016-01-13 04:23:58,5758,2456,2016-01-13 04:23:58,Gordon,0.9,
687124485711986689,2016-01-13 04:10:18,2280,543,2016-01-13 04:10:18,Samson,1.1,
687109925361856513,2016-01-13 03:12:26,6120,2638,2016-01-13 03:12:26,Baxter,1.1,
687102708889812993,2016-01-13 02:43:46,2466,1063,2016-01-13 02:43:46,,0.5,
687096057537363968,2016-01-13 02:17:20,2364,651,2016-01-13 02:17:20,,1.1,pupper
686947101016735744,2016-01-12 16:25:26,9072,3406,2016-01-12 16:25:26,Jackson,1.1,
686749460672679938,2016-01-12 03:20:05,3655,1563,2016-01-12 03:20:05,,0.8,
686730991906516992,2016-01-12 02:06:41,4376,1286,2016-01-12 02:06:41,,1.2,
686683045143953408,2016-01-11 22:56:10,2962,861,2016-01-11 22:56:10,Mona,1.1,pupper
686618349602762752,2016-01-11 18:39:05,3886,1456,2016-01-11 18:39:05,Olivia,1.1,pupper
686606069955735556,2016-01-11 17:50:18,1996,583,2016-01-11 17:50:18,Horace,1.0,
686386521809772549,2016-01-11 03:17:53,3433,942,2016-01-11 03:17:53,Crimson,1.1,
686377065986265092,2016-01-11 02:40:19,2342,601,2016-01-11 02:40:19,Birf,1.0,pupper
686358356425093120,2016-01-11 01:25:58,2318,728,2016-01-11 01:25:58,,1.0,
686050296934563840,2016-01-10 05:01:51,2328,781,2016-01-10 05:01:51,Flávio,1.1,
686034024800862208,2016-01-10 03:57:12,3281,1247,2016-01-10 03:57:12,,1.2,
686007916130873345,2016-01-10 02:13:27,2610,450,2016-01-10 02:13:27,,1.1,pupper
686003207160610816,2016-01-10 01:54:44,1920,678,2016-01-10 01:54:44,Hammond,0.3,
685973236358713344,2016-01-09 23:55:38,2223,563,2016-01-09 23:55:38,Lorelei,1.1,
685943807276412928,2016-01-09 21:58:42,1717,645,2016-01-09 21:58:42,None,0.8,pupper
685906723014619143,2016-01-09 19:31:20,7925,3126,2016-01-09 19:31:20,Olive,0.9,
685667379192414208,2016-01-09 03:40:16,2465,616,2016-01-09 03:40:16,Marty,0.9,pupper
685663452032069632,2016-01-09 03:24:40,3424,1570,2016-01-09 03:24:40,Brooks,1.2,
685641971164143616,2016-01-09 01:59:19,3091,835,2016-01-09 01:59:19,Otis,0.7,pupper
685547936038666240,2016-01-08 19:45:39,34722,16824,2016-01-08 19:45:39,,1.4,pupper
685532292383666176,2016-01-08 18:43:29,3202,1234,2016-01-08 18:43:29,,0.9,
685325112850124800,2016-01-08 05:00:14,9993,4280,2016-01-08 05:00:14,,1.0,
685321586178670592,2016-01-08 04:46:13,2785,687,2016-01-08 04:46:13,Rocky,1.0,
685315239903100929,2016-01-08 04:21:00,3527,1158,2016-01-08 04:21:00,,1.1,
685307451701334016,2016-01-08 03:50:03,2175,472,2016-01-08 03:50:03,Petrick,1.1,floofer
685268753634967552,2016-01-08 01:16:17,3261,1296,2016-01-08 01:16:17,Hubertson,1.0,pupper
685198997565345792,2016-01-07 20:39:06,2457,715,2016-01-07 20:39:06,Alfie,1.1,
685169283572338688,2016-01-07 18:41:01,4319,1525,2016-01-07 18:41:01,Gerbald,1.1,pupper
684959798585110529,2016-01-07 04:48:36,7181,3363,2016-01-07 04:48:36,Jerry,0.5,
684940049151070208,2016-01-07 03:30:07,3385,1119,2016-01-07 03:30:07,Oreo,1.2,
684926975086034944,2016-01-07 02:38:10,3689,502,2016-01-07 02:38:10,Bruiser,1.1,
684914660081053696,2016-01-07 01:49:14,3689,1567,2016-01-07 01:49:14,,1.2,
684902183876321280,2016-01-07 00:59:40,1981,569,2016-01-07 00:59:40,Perry,1.1,
684880619965411328,2016-01-06 23:33:58,2211,879,2016-01-06 23:33:58,,0.5,pupper
684800227459624960,2016-01-06 18:14:31,2855,1069,2016-01-06 18:14:31,Theodore,1.1,
684594889858887680,2016-01-06 04:38:35,9413,3798,2016-01-06 04:38:35,,1.0,
684567543613382656,2016-01-06 02:49:55,3168,1325,2016-01-06 02:49:55,Bobby,0.4,
684538444857667585,2016-01-06 00:54:18,2793,1028,2016-01-06 00:54:18,,1.2,
684481074559381504,2016-01-05 21:06:19,4072,1253,2016-01-05 21:06:19,Pippa,1.0,
684460069371654144,2016-01-05 19:42:51,2083,595,2016-01-05 19:42:51,Jeph,1.0,
684241637099323392,2016-01-05 05:14:53,8579,3551,2016-01-05 05:14:53,Obi,1.2,
684225744407494656,2016-01-05 04:11:44,1303,229,2016-01-05 04:11:44,,1.1,
684222868335505415,2016-01-05 04:00:18,4044,1477,2016-01-05 04:00:18,,1.1,
684200372118904832,2016-01-05 02:30:55,2278,1108,2016-01-05 02:30:55,,0.6,
684195085588783105,2016-01-05 02:09:54,2017,560,2016-01-05 02:09:54,Tino,0.9,
684188786104872960,2016-01-05 01:44:52,3666,1257,2016-01-05 01:44:52,,1.0,
684177701129875456,2016-01-05 01:00:50,2125,724,2016-01-05 01:00:50,Kulet,1.0,
684122891630342144,2016-01-04 21:23:02,2098,511,2016-01-04 21:23:02,,1.1,
684097758874210310,2016-01-04 19:43:10,4327,1545,2016-01-04 19:43:10,Lupe,1.0,
683857920510050305,2016-01-04 03:50:08,4000,1199,2016-01-04 03:50:08,Sadie,1.0,
683852578183077888,2016-01-04 03:28:54,2030,377,2016-01-04 03:28:54,Tiger,1.0,
683849932751646720,2016-01-04 03:18:23,2762,1052,2016-01-04 03:18:23,Jiminy,0.5,
683834909291606017,2016-01-04 02:18:42,2762,1192,2016-01-04 02:18:42,,0.9,pupper
683828599284170753,2016-01-04 01:53:37,2944,1137,2016-01-04 01:53:37,,1.2,pupper
683773439333797890,2016-01-03 22:14:26,3520,1458,2016-01-03 22:14:26,Buddy,0.9,
683742671509258241,2016-01-03 20:12:10,6847,3572,2016-01-03 20:12:10,Sebastian,1.1,
683498322573824003,2016-01-03 04:01:13,3340,1030,2016-01-03 04:01:13,Griffin,1.1,
683481228088049664,2016-01-03 02:53:17,2777,1067,2016-01-03 02:53:17,Banjo,1.1,pupper
683462770029932544,2016-01-03 01:39:57,2560,717,2016-01-03 01:39:57,,0.8,pupper
683449695444799489,2016-01-03 00:47:59,4107,1726,2016-01-03 00:47:59,,1.0,
683391852557561860,2016-01-02 20:58:09,8016,2569,2016-01-02 20:58:09,Jack,1.1,
683357973142474752,2016-01-02 18:43:31,3087,1007,2016-01-02 18:43:31,,1.0,
683142553609318400,2016-01-02 04:27:31,3035,1113,2016-01-02 04:27:31,Brandy,0.9,pupper
683111407806746624,2016-01-02 02:23:45,3576,978,2016-01-02 02:23:45,Larry,1.0,pupper
683098815881154561,2016-01-02 01:33:43,2279,707,2016-01-02 01:33:43,,1.2,
683078886620553216,2016-01-02 00:14:32,2089,601,2016-01-02 00:14:32,,0.9,pupper
683030066213818368,2016-01-01 21:00:32,2268,786,2016-01-01 21:00:32,Lulu,1.0,
682962037429899265,2016-01-01 16:30:13,38915,17926,2016-01-01 16:30:13,Darrel,0.6363636363636364,
682788441537560576,2016-01-01 05:00:24,2602,1200,2016-01-01 05:00:24,,1.2,pupper
682750546109968385,2016-01-01 02:29:49,1605,468,2016-01-01 02:29:49,Taco,0.9,
682697186228989953,2015-12-31 22:57:47,1379,386,2015-12-31 22:57:47,,1.2,
682662431982772225,2015-12-31 20:39:41,3206,1162,2015-12-31 20:39:41,Joey,1.1,
682638830361513985,2015-12-31 19:05:54,2165,646,2015-12-31 19:05:54,,1.2,
682429480204398592,2015-12-31 05:14:01,3616,1250,2015-12-31 05:14:01,,0.8,
682406705142087680,2015-12-31 03:43:31,7990,1892,2015-12-31 03:43:31,Patrick,0.7,pupper
682393905736888321,2015-12-31 02:52:40,2358,733,2015-12-31 02:52:40,Kreg,1.1,
682389078323662849,2015-12-31 02:33:29,1756,503,2015-12-31 02:33:29,Brody,0.9,
682303737705140231,2015-12-30 20:54:22,3244,1073,2015-12-30 20:54:22,Todo,0.9,
682259524040966145,2015-12-30 17:58:40,4392,1304,2015-12-30 17:58:40,Jax,0.9,
682242692827447297,2015-12-30 16:51:48,3423,1271,2015-12-30 16:51:48,Samson,1.1,
682059653698686977,2015-12-30 04:44:28,5227,1817,2015-12-30 04:44:28,Tess,1.1,
682047327939461121,2015-12-30 03:55:29,3379,1037,2015-12-30 03:55:29,,1.0,
682032003584274432,2015-12-30 02:54:35,6927,2157,2015-12-30 02:54:35,Ulysses,1.1,
682003177596559360,2015-12-30 01:00:03,3309,1643,2015-12-30 01:00:03,,0.5,
681981167097122816,2015-12-29 23:32:35,2928,1106,2015-12-29 23:32:35,Jimothy,1.2,
681891461017812993,2015-12-29 17:36:07,2597,888,2015-12-29 17:36:07,Charlie,1.0,pupper
681694085539872773,2015-12-29 04:31:49,13439,4346,2015-12-29 04:31:49,Bo,1.1,pupper
681679526984871937,2015-12-29 03:33:58,1854,482,2015-12-29 03:33:58,,0.7,pupper
681654059175129088,2015-12-29 01:52:46,2784,996,2015-12-29 01:52:46,Toffee,1.2,pupper
681610798867845120,2015-12-28 23:00:52,2009,508,2015-12-28 23:00:52,,1.2,
681579835668455424,2015-12-28 20:57:50,3725,1400,2015-12-28 20:57:50,Apollo,0.8,
681523177663676416,2015-12-28 17:12:42,15069,6247,2015-12-28 17:12:42,Carly,1.2,
681339448655802368,2015-12-28 05:02:37,9768,4358,2015-12-28 05:02:37,Asher,0.9,
681320187870711809,2015-12-28 03:46:05,2794,811,2015-12-28 03:46:05,Glacier,1.1,
681302363064414209,2015-12-28 02:35:15,4150,1964,2015-12-28 02:35:15,Chuck,0.3,
681297372102656000,2015-12-28 02:15:26,3365,1028,2015-12-28 02:15:26,Actually,1.2,
681281657291280384,2015-12-28 01:12:59,3392,1181,2015-12-28 01:12:59,Sarge,1.1,
681261549936340994,2015-12-27 23:53:05,1532,295,2015-12-27 23:53:05,Panda,0.9,
681242418453299201,2015-12-27 22:37:04,1576,581,2015-12-27 22:37:04,Champ,1.0,
681231109724700672,2015-12-27 21:52:07,2520,519,2015-12-27 21:52:07,,1.1,pupper
681193455364796417,2015-12-27 19:22:30,3906,1603,2015-12-27 19:22:30,Aspen,1.1,
680970795137544192,2015-12-27 04:37:44,2555,715,2015-12-27 04:37:44,,0.9,
680959110691590145,2015-12-27 03:51:18,4791,2140,2015-12-27 03:51:18,Ozzie,0.9,
680940246314430465,2015-12-27 02:36:20,3384,1132,2015-12-27 02:36:20,Alice,0.4,
680934982542561280,2015-12-27 02:15:25,2188,472,2015-12-27 02:15:25,Sadie,1.0,
680913438424612864,2015-12-27 00:49:49,2511,664,2015-12-27 00:49:49,Griswold,1.1,
680889648562991104,2015-12-26 23:15:17,1857,394,2015-12-26 23:15:17,Cheesy,0.9,
680836378243002368,2015-12-26 19:43:36,3635,1429,2015-12-26 19:43:36,Ellie,1.2,pupper
680801747103793152,2015-12-26 17:25:59,2488,889,2015-12-26 17:25:59,,1.0,
680798457301471234,2015-12-26 17:12:55,3002,1121,2015-12-26 17:12:55,Moofasa,0.6,
680609293079592961,2015-12-26 04:41:15,2769,768,2015-12-26 04:41:15,Brody,0.9,
680583894916304897,2015-12-26 03:00:19,3811,1445,2015-12-26 03:00:19,Penny,0.8,
680497766108381184,2015-12-25 21:18:05,4448,2053,2015-12-25 21:18:05,Percy,1.2,
680494726643068929,2015-12-25 21:06:00,1800,518,2015-12-25 21:06:00,,2.6,
680473011644985345,2015-12-25 19:39:43,2674,801,2015-12-25 19:39:43,Hector,1.0,pupper
680440374763077632,2015-12-25 17:30:01,1526,544,2015-12-25 17:30:01,,1.1,
680221482581123072,2015-12-25 03:00:14,1523,309,2015-12-25 03:00:14,Cece,1.0,
680206703334408192,2015-12-25 02:01:30,2984,1260,2015-12-25 02:01:30,Toby,1.2,
680191257256136705,2015-12-25 01:00:07,2254,540,2015-12-25 01:00:07,,1.1,pupper
680176173301628928,2015-12-25 00:00:11,4104,1684,2015-12-25 00:00:11,,1.0,pupper
680161097740095489,2015-12-24 23:00:17,2437,788,2015-12-24 23:00:17,Goliath,1.2,
680145970311643136,2015-12-24 22:00:10,3804,1871,2015-12-24 22:00:10,Kawhi,1.0,pupper
680130881361686529,2015-12-24 21:00:12,2407,1018,2015-12-24 21:00:12,Reggie,1.0,
680115823365742593,2015-12-24 20:00:22,2853,973,2015-12-24 20:00:22,Ozzy,0.9,
680100725817409536,2015-12-24 19:00:23,3755,1465,2015-12-24 19:00:23,,1.1,pupper
680085611152338944,2015-12-24 18:00:19,13447,9560,2015-12-24 18:00:19,By,1.2,
680070545539371008,2015-12-24 17:00:27,2703,939,2015-12-24 17:00:27,Emmie,0.9,
680055455951884288,2015-12-24 16:00:30,17547,7621,2015-12-24 16:00:30,Sammy,1.0,
679877062409191424,2015-12-24 04:11:37,2068,691,2015-12-24 04:11:37,Penelope,0.5,
679862121895714818,2015-12-24 03:12:15,2581,668,2015-12-24 03:12:15,,1.1,
679854723806179328,2015-12-24 02:42:51,3012,1322,2015-12-24 02:42:51,Bruce,0.7,
679844490799091713,2015-12-24 02:02:12,2489,821,2015-12-24 02:02:12,Willie,1.0,
679828447187857408,2015-12-24 00:58:27,38068,15055,2015-12-24 00:58:27,,1.3,pupper
679777920601223168,2015-12-23 21:37:40,3234,1196,2015-12-23 21:37:40,Rinna,1.0,pupper
679736210798047232,2015-12-23 18:51:56,2193,852,2015-12-23 18:51:56,,0.9,
679729593985699840,2015-12-23 18:25:38,2271,880,2015-12-23 18:25:38,Hunter,0.8,
679722016581222400,2015-12-23 17:55:32,1740,501,2015-12-23 17:55:32,Mike,0.8,
679530280114372609,2015-12-23 05:13:38,4994,2221,2015-12-23 05:13:38,None,0.7,
679527802031484928,2015-12-23 05:03:47,2777,775,2015-12-23 05:03:47,,1.1,pupper
679511351870550016,2015-12-23 03:58:25,3532,1366,2015-12-23 03:58:25,William,0.7,
679503373272485890,2015-12-23 03:26:43,3308,1589,2015-12-23 03:26:43,Dwight,0.8,pupper
679475951516934144,2015-12-23 01:37:45,2201,686,2015-12-23 01:37:45,Evy,0.9,
679462823135686656,2015-12-23 00:45:35,33286,20181,2015-12-23 00:45:35,Hurley,1.1,
679158373988876288,2015-12-22 04:35:49,22528,8681,2015-12-22 04:35:49,Rubio,1.1,
679148763231985668,2015-12-22 03:57:37,2903,1103,2015-12-22 03:57:37,,0.8,
679132435750195208,2015-12-22 02:52:45,3107,1237,2015-12-22 02:52:45,Louis,1.0,
679111216690831360,2015-12-22 01:28:25,6236,2735,2015-12-22 01:28:25,Officially,1.2,
679062614270468097,2015-12-21 22:15:18,17885,8782,2015-12-21 22:15:18,Chompsky,1.1,
679047485189439488,2015-12-21 21:15:11,2356,730,2015-12-21 21:15:11,,0.9,
678991772295516161,2015-12-21 17:33:48,2439,1257,2015-12-21 17:33:48,,1.2,
678969228704284672,2015-12-21 16:04:13,1718,495,2015-12-21 16:04:13,Lola,1.1,
678800283649069056,2015-12-21 04:52:53,2695,963,2015-12-21 04:52:53,,1.2,pupper
678798276842360832,2015-12-21 04:44:55,3647,1272,2015-12-21 04:44:55,Linda,0.7,
678774928607469569,2015-12-21 03:12:08,2928,985,2015-12-21 03:12:08,Tug,1.1,
678767140346941444,2015-12-21 02:41:11,3699,1464,2015-12-21 02:41:11,Mia,0.8,
678764513869611008,2015-12-21 02:30:45,1713,508,2015-12-21 02:30:45,Wilson,1.0,
678755239630127104,2015-12-21 01:53:54,7475,3535,2015-12-21 01:53:54,Dash,1.0,
678740035362037760,2015-12-21 00:53:29,3934,1816,2015-12-21 00:53:29,Tango,0.6,
678675843183484930,2015-12-20 20:38:24,3006,1583,2015-12-20 20:38:24,,0.2,
678643457146150913,2015-12-20 18:29:43,2147,454,2015-12-20 18:29:43,Grizz,1.0,
678446151570427904,2015-12-20 05:25:42,4183,1673,2015-12-20 05:25:42,,1.0,
678424312106393600,2015-12-20 03:58:55,5653,2709,2015-12-20 03:58:55,Crystal,0.2,
678410210315247616,2015-12-20 03:02:53,4433,1950,2015-12-20 03:02:53,Jerome,1.0,
678399652199309312,2015-12-20 02:20:55,82510,33922,2015-12-20 02:20:55,,1.2,
678396796259975168,2015-12-20 02:09:34,1660,449,2015-12-20 02:09:34,,1.2,
678389028614488064,2015-12-20 01:38:42,1951,450,2015-12-20 01:38:42,Bella,1.1,pupper
678380236862578688,2015-12-20 01:03:46,2551,967,2015-12-20 01:03:46,Crumpet,1.0,
678341075375947776,2015-12-19 22:28:09,1805,573,2015-12-19 22:28:09,,1.2,pupper
678334497360859136,2015-12-19 22:02:01,1358,279,2015-12-19 22:02:01,Rosie,1.0,
678278586130948096,2015-12-19 18:19:51,11987,6483,2015-12-19 18:19:51,,1.0,pupper
678255464182861824,2015-12-19 16:47:58,1653,397,2015-12-19 16:47:58,Jessifer,0.9,
678021115718029313,2015-12-19 01:16:45,14379,6787,2015-12-19 01:16:45,Reese,1.2,
677918531514703872,2015-12-18 18:29:07,1408,436,2015-12-18 18:29:07,,1.0,
677895101218201600,2015-12-18 16:56:01,5045,2244,2015-12-18 16:56:01,,0.9,
